Company name,Material type,Material,Process,Quantity,Manufacturing cost,Shipping cost,Day ordered,Delivery date,Lead time,Country,,Scattered plot with manufacturing cost vs delivery time
Amber Layer,Polymer,PLA,MEX,1000,3465.48,691.73,45855,45905,50,Lithuania,,
CAZ 3Designs,Polymer,PLA,MEX,1000,4079.65,136.75,45855,45888,33,Canada,,
3D For Me Studio,Polymer,PLA,MEX,1000,3606.89,650,45855,45883,28,U.S.,,
J3D,Polymer,PLA,MEX,1000,4267.46,22.75,45855,45898,43,Argentina,,
Corvallis3D,Polymer,PLA,MEX,1000,4107.04,357.5,45855,45888,33,U.S.,,
Detroit 3D Manufacturing,Polymer,PLA,MEX,1000,4347.34,195,45855,45867,12,U.S.,,
ZLabs3D,Polymer,PLA,MEX,1000,4555.63,152.69,45855,45889,34,U.S.,,
ZLabs3D,Polymer,PLA,MEX,1000,4555.63,167.36,45855,45895,40,U.S.,,
SchmidtProto,Polymer,PLA,MEX,1000,4792.58,0,45855,45880,25,U.S.,,
ZLabs3D,Polymer,PLA,MEX,1000,4555.63,324.95,45855,45888,33,U.S.,,
Storme Technologies,Polymer,PLA,MEX,1000,4961.05,8.13,45855,45909,54,U.S.,,
ZLabs3D,Polymer,PLA,MEX,1000,4555.63,422.47,45855,45887,32,U.S.,,
Amber Layer,Polymer,PLA,MEX,1000,3465.48,1581.09,45855,45898,43,Lithuania,,
HenleyPrint3D,Polymer,PLA,MEX,1000,4931.1,205.52,45855,45869,14,United Kingdom,,
Corvallis3D,Polymer,PLA,MEX,1000,4829.24,357.5,45855,45882,27,U.S.,,
Autotiv MFG,Polymer,PLA,MEX,1000,5122.62,87.75,45855,45873,18,U.S.,,
3Dinnovations & Designs,Polymer,PLA,MEX,1000,5300.48,11.36,45855,45902,47,U.S.,,
SchmidtProto,Polymer,PLA,MEX,1000,5324.92,0,45855,45873,18,U.S.,,
SchmidtProto,Polymer,PLA,MEX,1000,5324.92,26,45855,45869,14,U.S.,,
Gramm GmbH,Polymer,PLA,MEX,1000,5306,79.05,45855,45891,36,Germany,,
Corvallis3D,Polymer,PLA,MEX,1000,4829.24,568.75,45855,45880,25,U.S.,,
SchmidtProto,Polymer,PLA,MEX,1000,5324.92,97.5,45855,45868,13,U.S.,,
Gramm GmbH,Polymer,PLA,MEX,1000,5359.59,79.05,45855,45880,25,Germany,,
KS 3D Print,Polymer,PLA,MEX,1000,5384.94,73.13,45855,45896,41,U.S.,,
SchmidtProto,Polymer,PLA,MEX,1000,5324.92,138.13,45855,45867,12,U.S.,,
KS 3D Print,Polymer,PLA,MEX,1000,5384.94,99.98,45855,45894,39,U.S.,,
Keene Additive Manufacturing,Polymer,PLA,MEX,1000,5658.32,32.5,45855,45908,53,U.S.,,
Amber Layer,Polymer,PLA,MEX,1000,4158.23,1581.09,45855,45895,40,Lithuania,,
Autotiv MFG,Polymer,PLA,MEX,1000,5691.63,87.75,45855,45870,15,U.S.,,
Gramm GmbH,Polymer,PLA,MEX,1000,5359.59,434.8,45855,45870,15,Germany,,
3Dinnovations & Designs,Polymer,PLA,MEX,1000,5889.23,11.36,45855,45896,41,U.S.,,
Autotiv MFG,Polymer,PLA,MEX,1000,5691.63,419.25,45855,45867,12,U.S.,,
Autotiv MFG,Polymer,PLA,MEX,1000,5691.63,528.13,45855,45866,11,U.S.,,
Keene Additive Manufacturing,Polymer,PLA,MEX,1000,6286.84,32.5,45855,45901,46,U.S.,,
Keene Additive Manufacturing,Polymer,PLA,MEX,1000,6286.84,40.63,45855,45897,42,U.S.,,
M3DB,Polymer,PLA,MEX,1000,6265.02,114.63,45855,45915,60,Italy,,
Corvallis3D,Polymer,PLA,MEX,1000,4829.24,1706.25,45855,45876,21,U.S.,,
KS 3D Print,Polymer,PLA,MEX,1000,6461.62,99.98,45855,45891,36,U.S.,,
ZLabs3D,Polymer,PLA,MEX,1000,6838.75,152.69,45855,45887,32,U.S.,,
SchmidtProto,Polymer,PLA,MEX,1000,6921.92,97.5,45855,45866,11,U.S.,,
SchmidtProto,Polymer,PLA,MEX,1000,6921.92,138.13,45855,45863,8,U.S.,,
ZLabs3D,Polymer,PLA,MEX,1000,6838.75,324.95,45855,45884,29,U.S.,,
Ergostasio Design and Engineering,Polymer,PLA,MEX,1000,6572.08,662.57,45855,45898,43,Australia,,
ZLabs3D,Polymer,PLA,MEX,1000,6838.75,422.47,45855,45883,28,U.S.,,
3D For Me Studio,Polymer,PLA,MEX,1000,7050.13,276.25,45855,45883,28,U.S.,,
3D For Me Studio,Polymer,PLA,MEX,1000,7050.13,650,45855,45881,26,U.S.,,
M3DB,Polymer,PLA,MEX,1000,7639.9,114.63,45855,45904,49,Italy,,
3Dinnovations & Designs,Polymer,PLA,MEX,1000,7949.93,11.36,45855,45894,39,U.S.,,
Infinite 3D Creations,Polymer,PLA,MEX,1000,8121.72,37.38,45855,45902,47,U.S.,,
Keene Additive Manufacturing,Polymer,PLA,MEX,1000,8172.42,40.63,45855,45895,40,U.S.,,
Ergostasio Design and Engineering,Polymer,PLA,MEX,1000,7557.65,662.57,45855,45896,41,Australia,,
Gramm GmbH,Polymer,PLA,MEX,1000,8038.54,434.8,45855,45869,14,Germany,,
STURM® INDUSTRIES,Polymer,PLA,MEX,1000,8545.98,355.55,45855,45943,88,Germany,,
Autotiv MFG,Polymer,PLA,MEX,1000,8536.65,419.25,45855,45862,7,U.S.,,
Infinite 3D Creations,Polymer,PLA,MEX,1000,9023.96,37.38,45855,45901,46,U.S.,,
Autotiv MFG,Polymer,PLA,MEX,1000,8536.65,528.13,45855,45861,6,U.S.,,
Infinite 3D Creations,Polymer,PLA,MEX,1000,9023.96,42.25,45855,45897,42,U.S.,,
STURM® INDUSTRIES,Polymer,PLA,MEX,1000,10053.8,355.55,45855,45936,81,Germany,,
Infinite 3D Creations,Polymer,PLA,MEX,1000,10377.32,42.25,45855,45894,39,U.S.,,
STURM® INDUSTRIES,Polymer,PLA,MEX,1000,10053.8,375.31,45855,45933,78,Germany,,
3D Druck Life,Polymer,PLA,MEX,1000,9883.47,553.38,45855,45925,70,Germany,,
3D Druck Life,Polymer,PLA,MEX,1000,9962.53,553.38,45855,45903,48,Germany,,
3D Druck Life,Polymer,PLA,MEX,1000,9962.53,889.36,45855,45898,43,Germany,,
Corvallis3D,Polymer,PLA,MEX,1000,10867.1,568.75,45855,45874,19,U.S.,,
Corvallis3D,Polymer,PLA,MEX,1000,10867.1,1706.25,45855,45870,15,U.S.,,
STURM® INDUSTRIES,Polymer,PLA,MEX,1000,13069.46,375.31,45855,45932,77,Germany,,
Mirage PRG sro,Polymer,PLA,MEX,1000,12916.25,790.55,45855,45908,53,Czech Republic,,
D3D Printing Services,Polymer,PLA,MEX,1000,13895.31,56.88,45855,45924,69,U.S.,,
M3DB,Polymer,PLA,MEX,1000,15278.16,114.63,45855,45902,47,Italy,,
D3D Printing Services,Polymer,PLA,MEX,1000,15439.06,56.88,45855,45917,62,U.S.,,
D3D Printing Services,Polymer,PLA,MEX,1000,15439.06,81.25,45855,45915,60,U.S.,,
Nologo Design,Polymer,PLA,MEX,1000,16532.39,260.56,45855,45898,43,Germany,,
Nologo Design,Polymer,PLA,MEX,1000,16532.39,347.01,45855,45915,60,Germany,,
Mirage PRG sro,Polymer,PLA,MEX,1000,16144.89,790.55,45855,45903,48,Czech Republic,,
Mirage PRG sro,Polymer,PLA,MEX,1000,16144.89,1185.82,45855,45901,46,Czech Republic,,
IN3DTEC,Polymer,PLA,MEX,1000,18372.09,195,45855,45898,43,China,,
IN3DTEC,Polymer,PLA,MEX,1000,18372.09,199.88,45855,45896,41,China,,
Nologo Design,Polymer,PLA,MEX,1000,20665.08,260.56,45855,45896,41,Germany,,
Twój StartUp,Polymer,PLA,MEX,1000,22636.18,395.27,45855,45922,67,Poland,,
Twój StartUp,Polymer,PLA,MEX,1000,25150.9,395.27,45855,45911,56,Poland,,
Imagination 3D Fashion SRL,Polymer,PLA,MEX,1000,27823.76,69.18,45855,45896,41,Romania,,
D3D Printing Services,Polymer,PLA,MEX,1000,29332.81,81.25,45855,45908,53,U.S.,,
3DXPRESS,Polymer,PLA,MEX,1000,29545.57,145.76,45855,45883,28,Australia,,
Shenzhen 3D Innovate,Polymer,PLA,MEX,1000,30823.64,61.75,45855,45903,48,China,,
Shenzhen 3D Innovate,Polymer,PLA,MEX,1000,31776.89,61.75,45855,45902,47,China,,
Shenzhen 3D Innovate,Polymer,PLA,MEX,1000,31776.89,65,45855,45901,46,China,,
Twój StartUp,Polymer,PLA,MEX,1000,33952.42,395.27,45855,45908,53,Poland,,
3DXPRESS,Polymer,PLA,MEX,1000,38412.94,145.76,45855,45880,25,Australia,,
RE3D,Polymer,PLA,MEX,1000,73944.66,130,45855,45903,48,Mexico,,
RE3D,Polymer,PLA,MEX,1000,73944.66,219.38,45855,45895,40,Mexico,,
Hudson Creative Group,Polymer,PLA,MEX,1000,98704.06,11.38,45855,45773,-82,U.S.,,
INNOVATIVE PRO ENGINEERING LTD,Polymer,PLA,MEX,1000,151990.51,583.03,45855,45902,47,Bulgaria,,
Hudson Creative Group,Polymer,PLA,MEX,1000,197406.56,11.38,45855,45815,-40,U.S.,,
INNOVATIVE PRO ENGINEERING LTD,Polymer,PLA,MEX,1000,217128.62,583.03,45855,45898,43,Bulgaria,,
INNOVATIVE PRO ENGINEERING LTD,Polymer,PLA,MEX,1000,651382.59,583.03,45855,45895,40,Bulgaria,,
M Aerospace RTC,Polymer,Standard Resin,VPP,1000,2928.19,13.82,45855,45904,49,Mexico,,
IN3DTEC,Polymer,Standard Resin,VPP,1000,4265.3,195,45855,45896,41,China,,
IN3DTEC,Polymer,Standard Resin,VPP,1000,4265.3,199.88,45855,45894,39,China,,
elipac 3D,Polymer,Standard Resin,VPP,1000,4467.78,146.25,45855,45897,42,Mexico,,
elipac 3D,Polymer,Standard Resin,VPP,1000,6381.87,146.25,45855,45895,40,Mexico,,
3DPnxt,Polymer,Standard Resin,VPP,1000,7584.37,51.99,45855,45870,15,China,,
3DPnxt,Polymer,Standard Resin,VPP,1000,7739.11,51.99,45855,45867,12,China,,
3DPnxt,Polymer,Standard Resin,VPP,1000,7739.11,61.98,45855,45863,8,China,,
Unionfab,Polymer,Standard Resin,VPP,1000,7835.87,95.88,45855,45894,39,China,,
ProtoTi,Polymer,Standard Resin,VPP,1000,8036.64,19.5,45855,45876,21,China,,
ProtoTi,Polymer,Standard Resin,VPP,1000,8285.15,19.5,45855,45875,20,China,,
ProtoTi,Polymer,Standard Resin,VPP,1000,8285.15,30.88,45855,45873,18,China,,
Unionfab,Polymer,Standard Resin,VPP,1000,9402.72,95.88,45855,45890,35,China,,
Cheetah Farms LLC,Polymer,Standard Resin,VPP,1000,11210.24,48.75,45855,45880,25,U.S.,,
3DSPRO Limited,Polymer,Standard Resin,VPP,1000,11257.6,81.25,45855,45902,47,Hong Kong,,
3DSPRO Limited,Polymer,Standard Resin,VPP,1000,11257.6,89.38,45855,45898,43,Hong Kong,,
I3D imprimetresde,Polymer,Standard Resin,VPP,1000,10962.09,395.27,45855,45909,54,Spain,,
M3DB,Polymer,Standard Resin,VPP,1000,11264.87,114.63,45855,45909,54,Italy,,
Cheetah Farms LLC,Polymer,Standard Resin,VPP,1000,11862.6,48.75,45855,45874,19,U.S.,,
Cheetah Farms LLC,Polymer,Standard Resin,VPP,1000,11862.6,162.5,45855,45873,18,U.S.,,
I3D imprimetresde,Polymer,Standard Resin,VPP,1000,12179.9,395.27,45855,45904,49,Spain,,
I3D imprimetresde,Polymer,Standard Resin,VPP,1000,12179.9,553.38,45855,45898,43,Spain,,
SchmidtProto,Polymer,Standard Resin,VPP,1000,13451.17,0,45855,45877,22,U.S.,,
Cheetah Farms LLC,Polymer,Standard Resin,VPP,1000,13345.23,162.5,45855,45869,14,U.S.,,
GLINK TECHNOLOGY,Polymer,Standard Resin,VPP,1000,13553.45,30.88,45855,45891,36,China,,
GLINK TECHNOLOGY,Polymer,Standard Resin,VPP,1000,14266.71,30.88,45855,45891,36,China,,
SchmidtProto,Polymer,Standard Resin,VPP,1000,14945.57,0,45855,45870,15,U.S.,,
SchmidtProto,Polymer,Standard Resin,VPP,1000,14945.57,26,45855,45868,13,U.S.,,
Storme Technologies,Polymer,Standard Resin,VPP,1000,14975.48,8.13,45855,45904,49,U.S.,,
SchmidtProto,Polymer,Standard Resin,VPP,1000,14945.57,97.5,45855,45867,12,U.S.,,
SchmidtProto,Polymer,Standard Resin,VPP,1000,14945.57,138.13,45855,45866,11,U.S.,,
Sojatec LLC,Polymer,Standard Resin,VPP,1000,15701.28,40.63,45855,45903,48,U.S.,,
I3D imprimetresde,Polymer,Standard Resin,VPP,1000,15224.49,553.38,45855,45897,42,Spain,,
zone3Dplus,Polymer,Standard Resin,VPP,1000,17278.74,491.4,45855,45894,39,China,,
zone3Dplus,Polymer,Standard Resin,VPP,1000,17278.74,509.6,45855,45891,36,China,,
Sojatec LLC,Polymer,Standard Resin,VPP,1000,18471.83,40.63,45855,45897,42,U.S.,,
Sojatec LLC,Polymer,Standard Resin,VPP,1000,18471.83,416,45855,45895,40,U.S.,,
SchmidtProto,Polymer,Standard Resin,VPP,1000,19428.76,97.5,45855,45863,8,U.S.,,
SchmidtProto,Polymer,Standard Resin,VPP,1000,19428.76,138.13,45855,45862,7,U.S.,,
J3D,Polymer,Standard Resin,VPP,1000,20682.16,22.75,45855,45915,60,Argentina,,
zone3Dplus,Polymer,Standard Resin,VPP,1000,20750.42,509.6,45855,45889,34,China,,
Advanced Additive Innovations Inc.,Polymer,Standard Resin,VPP,1000,21226.34,243.74,45855,45897,42,U.S.,,
Advanced Additive Innovations Inc.,Polymer,Standard Resin,VPP,1000,21226.34,325,45855,45898,43,U.S.,,
Sojatec LLC,Polymer,Standard Resin,VPP,1000,21274.88,416,45855,45890,35,U.S.,,
Autotiv MFG,Polymer,Standard Resin,VPP,1000,22622.94,237.25,45855,45880,25,U.S.,,
Mirage PRG sro,Polymer,Standard Resin,VPP,1000,22363.78,790.55,45855,45902,47,Czech Republic,,
NETSHEIPAS AM,Polymer,Standard Resin,VPP,1000,23231.96,120.56,45855,45912,57,Lithuania,,
Autotiv MFG,Polymer,Standard Resin,VPP,1000,22622.94,1248,45855,45875,20,U.S.,,
Autotiv MFG,Polymer,Standard Resin,VPP,1000,22622.94,1522.63,45855,45874,19,U.S.,,
J3D,Polymer,Standard Resin,VPP,1000,24331.68,22.75,45855,45901,46,Argentina,,
J3D,Polymer,Standard Resin,VPP,1000,24331.68,81.25,45855,45897,42,Argentina,,
NETSHEIPAS AM,Polymer,Standard Resin,VPP,1000,27331.41,120.56,45855,45909,54,Lithuania,,
Mirage PRG sro,Polymer,Standard Resin,VPP,1000,27954.3,790.55,45855,45901,46,Czech Republic,,
Mirage PRG sro,Polymer,Standard Resin,VPP,1000,27954.3,1185.82,45855,45897,42,Czech Republic,,
J3D,Polymer,Standard Resin,VPP,1000,31650.2,22.75,45855,45896,41,Argentina,,
Smart Factory,Polymer,Standard Resin,VPP,1000,31826.19,138.35,45855,45897,42,Lithuania,,
Shenzhen 3D Innovate,Polymer,Standard Resin,VPP,1000,31997.69,61.75,45855,45901,46,China,,
Shenzhen 3D Innovate,Polymer,Standard Resin,VPP,1000,32987.28,61.75,45855,45898,43,China,,
Shenzhen 3D Innovate,Polymer,Standard Resin,VPP,1000,32987.28,65,45855,45897,42,China,,
KleRo GmbH,Polymer,Standard Resin,VPP,1000,34836.23,168,45855,45898,43,Germany,,
NETSHEIPAS AM,Polymer,Standard Resin,VPP,1000,35530.35,120.56,45855,45908,53,Lithuania,,
Twój StartUp,Polymer,Standard Resin,VPP,1000,37773.61,395.27,45855,45923,68,Poland,,
KleRo GmbH,Polymer,Standard Resin,VPP,1000,38706.74,168,45855,45891,36,Germany,,
KleRo GmbH,Polymer,Standard Resin,VPP,1000,38706.74,256.93,45855,45889,34,Germany,,
FacFox,Polymer,Standard Resin,VPP,1000,38961.57,56.88,45855,45901,46,China,,
FacFox,Polymer,Standard Resin,VPP,1000,39355.11,56.88,45855,45873,18,China,,
3D Druck Life,Polymer,Standard Resin,VPP,1000,39781.89,553.38,45855,45925,70,Germany,,
Mirage PRG sro,Polymer,Standard Resin,VPP,1000,39155.14,1185.82,45855,45894,39,Czech Republic,,
3D Druck Life,Polymer,Standard Resin,VPP,1000,46801.94,553.38,45855,45905,50,Germany,,
3D Druck Life,Polymer,Standard Resin,VPP,1000,46801.94,889.36,45855,45902,47,Germany,,
Twój StartUp,Polymer,Standard Resin,VPP,1000,50364.27,395.27,45855,45904,49,Poland,,
KleRo GmbH,Polymer,Standard Resin,VPP,1000,50515.91,256.93,45855,45882,27,Germany,,
Twój StartUp,Polymer,Standard Resin,VPP,1000,67991.17,395.27,45855,45901,46,Poland,,
INNOVATIVE PRO ENGINEERING LTD,Polymer,Standard Resin,VPP,1000,92548.74,583.03,45855,45904,49,Bulgaria,,
3D Druck Life,Polymer,Standard Resin,VPP,1000,102982.09,889.36,45855,45889,34,Germany,,
Velto3D,Polymer,Standard Resin,VPP,1000,112321.44,32.5,45855,45874,19,Canada,,
Velto3D,Polymer,Standard Resin,VPP,1000,124801.43,32.5,45855,45870,15,Canada,,
Velto3D,Polymer,Standard Resin,VPP,1000,124801.43,65,45855,45868,13,Canada,,
INNOVATIVE PRO ENGINEERING LTD,Polymer,Standard Resin,VPP,1000,132211.8,583.03,45855,45897,42,Bulgaria,,
Velto3D,Polymer,Standard Resin,VPP,1000,137281.42,65,45855,45867,12,Canada,,
Imagination 3D Fashion SRL,Polymer,Standard Resin,VPP,1000,138339.5,69.18,45855,45898,43,Romania,,
M Aerospace RTC,Metal,316L,PBF-LB,1000,24835.33,13.82,45855,45904,49,Mexico,,
Shenzhen 3D Innovate,Metal,316L,PBF-LB,1000,99059.62,61.75,45855,45901,46,China,,
Shenzhen 3D Innovate,Metal,316L,PBF-LB,1000,102123.27,61.75,45855,45898,43,China,,
Shenzhen 3D Innovate,Metal,316L,PBF-LB,1000,102123.27,65,45855,45897,42,China,,
3DPnxt,Metal,316L,PBF-LB,1000,104346,51.99,45855,45870,15,China,,
GLINK TECHNOLOGY,Metal,316L,PBF-LB,1000,106114.4,30.88,45855,45894,39,China,,
3DPnxt,Metal,316L,PBF-LB,1000,107021.5,51.99,45855,45869,14,China,,
3DPnxt,Metal,316L,PBF-LB,1000,107021.5,61.98,45855,45867,12,China,,
ProtoTi,Metal,316L,PBF-LB,1000,126411.13,19.5,45855,45870,15,China,,
3DSPRO Limited,Metal,316L,PBF-LB,1000,126518.33,81.25,45855,45902,47,Hong Kong,,
3DSPRO Limited,Metal,316L,PBF-LB,1000,126518.33,89.38,45855,45898,43,Hong Kong,,
ProtoTi,Metal,316L,PBF-LB,1000,130320.7,19.5,45855,45869,14,China,,
ProtoTi,Metal,316L,PBF-LB,1000,130320.7,30.88,45855,45867,12,China,,
Unionfab,Metal,316L,PBF-LB,1000,133100.62,95.88,45855,45894,39,China,,
FacFox,Metal,316L,PBF-LB,1000,163114.74,56.88,45855,45901,46,China,,
FacFox,Metal,316L,PBF-LB,1000,164762.34,56.88,45855,45876,21,China,,
IN3DTEC,Metal,316L,PBF-LB,1000,176489.11,195,45855,45896,41,China,,
IN3DTEC,Metal,316L,PBF-LB,1000,176489.11,199.88,45855,45894,39,China,,
szmake3d,Metal,316L,PBF-LB,1000,202801.34,66.63,45855,45891,36,China,,
szmake3d,Metal,316L,PBF-LB,1000,202801.34,95.88,45855,45891,36,China,,
zone3Dplus,Metal,316L,PBF-LB,1000,225471.35,491.4,45855,45895,40,China,,
zone3Dplus,Metal,316L,PBF-LB,1000,225471.35,509.6,45855,45894,39,China,,
KleRo GmbH,Metal,316L,PBF-LB,1000,251584.84,168,45855,45915,60,Germany,,
Unionfab,Metal,316L,PBF-LB,1000,266199.67,95.88,45855,45890,35,China,,
KleRo GmbH,Metal,316L,PBF-LB,1000,279538.52,168,45855,45905,50,Germany,,
KleRo GmbH,Metal,316L,PBF-LB,1000,279538.52,256.93,45855,45903,48,Germany,,
KleRo GmbH,Metal,316L,PBF-LB,1000,391550.91,256.93,45855,45896,41,Germany,,
3D Druck Life,Metal,316L,PBF-LB,1000,397108.45,553.38,45855,45911,56,Germany,,
3D Druck Life,Metal,316L,PBF-LB,1000,397108.45,889.36,45855,45908,53,Germany,,
FlyInn Tech,Metal,316L,PBF-LB,1000,527476.24,243.75,45855,45909,54,China,,
PrecisionHub 3D Labs,Metal,316L,PBF-LB,1000,1186986.19,145.6,45855,45953,98,U.S.,,
PrecisionHub 3D Labs,Metal,316L,PBF-LB,1000,1249459.07,145.6,45855,45939,84,U.S.,,
PrecisionHub 3D Labs,Metal,316L,PBF-LB,1000,1249459.07,549.74,45855,45936,81,U.S.,,
AOL Precision Mfg,Metal,316L,PBF-LB,1000,1647751.95,48.75,45855,45930,75,U.S.,,
AOL Precision Mfg,Metal,316L,PBF-LB,1000,1647916.74,48.75,45855,45919,64,U.S.,,
GLINK TECHNOLOGY,Metal,Aluminum,PBF-LB,1000,55716.71,30.88,45855,45894,39,China,,
Shenzhen 3D Innovate,Metal,Aluminum,PBF-LB,1000,64482.26,61.75,45855,45901,46,China,,
Shenzhen 3D Innovate,Metal,Aluminum,PBF-LB,1000,66476.51,61.75,45855,45898,43,China,,
Shenzhen 3D Innovate,Metal,Aluminum,PBF-LB,1000,66476.51,65,45855,45897,42,China,,
3DPnxt,Metal,Aluminum,PBF-LB,1000,67314.04,51.99,45855,45870,15,China,,
3DPnxt,Metal,Aluminum,PBF-LB,1000,69040,51.99,45855,45869,14,China,,
3DPnxt,Metal,Aluminum,PBF-LB,1000,69040,61.98,45855,45867,12,China,,
Unionfab,Metal,Aluminum,PBF-LB,1000,75059.32,95.88,45855,45894,39,China,,
3DSPRO Limited,Metal,Aluminum,PBF-LB,1000,79357.72,81.25,45855,45902,47,Hong Kong,,
3DSPRO Limited,Metal,Aluminum,PBF-LB,1000,79357.72,89.38,45855,45898,43,Hong Kong,,
ProtoTi,Metal,Aluminum,PBF-LB,1000,82622.19,19.5,45855,45870,15,China,,
ProtoTi,Metal,Aluminum,PBF-LB,1000,85177.47,19.5,45855,45869,14,China,,
ProtoTi,Metal,Aluminum,PBF-LB,1000,85177.47,30.88,45855,45867,12,China,,
AppVest Intelligent Manufacturing,Metal,Aluminum,PBF-LB,1000,99700.89,1027.71,45855,45896,41,Turkey,,
IN3DTEC,Metal,Aluminum,PBF-LB,1000,119321.87,195,45855,45896,41,China,,
IN3DTEC,Metal,Aluminum,PBF-LB,1000,119321.87,199.88,45855,45894,39,China,,
AppVest Intelligent Manufacturing,Metal,Aluminum,PBF-LB,1000,119719.8,1027.71,45855,45891,36,Turkey,,
zone3Dplus,Metal,Aluminum,PBF-LB,1000,134855.34,491.4,45855,45895,40,China,,
zone3Dplus,Metal,Aluminum,PBF-LB,1000,134855.34,509.6,45855,45894,39,China,,
szmake3d,Metal,Aluminum,PBF-LB,1000,141181.4,66.63,45855,45894,39,China,,
szmake3d,Metal,Aluminum,PBF-LB,1000,141181.4,95.88,45855,45894,39,China,,
Unionfab,Metal,Aluminum,PBF-LB,1000,150117.08,95.88,45855,45890,35,China,,
3D Druck Life,Metal,Aluminum,PBF-LB,1000,315650.64,553.38,45855,45911,56,Germany,,
3D Druck Life,Metal,Aluminum,PBF-LB,1000,315650.64,889.36,45855,45908,53,Germany,,
AOL Precision Mfg,Metal,Aluminum,PBF-LB,1000,768305.92,48.75,45855,45919,64,U.S.,,
PrecisionHub 3D Labs,Metal,Aluminum,PBF-LB,1000,1186986.19,145.6,45855,45953,98,U.S.,,
PrecisionHub 3D Labs,Metal,Aluminum,PBF-LB,1000,1249459.07,145.6,45855,45939,84,U.S.,,
PrecisionHub 3D Labs,Metal,Aluminum,PBF-LB,1000,1249459.07,549.74,45855,45936,81,U.S.,,
3D-Solutions,Polymer,PETG,MEX,1000,1627.09,328.08,45855,45912,57,Belgium,,
CAZ 3Designs,Polymer,PETG,MEX,1000,2056.96,43.52,45855,45898,43,Canada,,
3D-Solutions,Polymer,PETG,MEX,1000,1807.68,328.08,45855,45905,50,Belgium,,
3DBonum,Polymer,PETG,MEX,1000,2172.68,59.29,45855,45877,22,Lithuania,,
3D Creative,Polymer,PETG,MEX,1000,1666.22,652.2,45855,45894,39,Lithuania,,
CAZ 3Designs,Polymer,PETG,MEX,1000,2285.33,43.52,45855,45890,35,Canada,,
CAZ 3Designs,Polymer,PETG,MEX,1000,2285.33,49.73,45855,45888,33,Canada,,
CAZ 3Designs,Polymer,PETG,MEX,1000,2285.33,62.16,45855,45884,29,Canada,,
CAZ 3Designs,Polymer,PETG,MEX,1000,2285.33,74.59,45855,45891,36,Canada,,
Layerworks,Polymer,PETG,MEX,1000,2162.93,197.64,45855,45896,41,Germany,,
CAZ 3Designs,Polymer,PETG,MEX,1000,2285.33,136.75,45855,45889,34,Canada,,
3D Creative,Polymer,PETG,MEX,1000,1832.66,652.2,45855,45890,35,Lithuania,,
3D Tvornica,Polymer,PETG,MEX,1000,2131.41,395.27,45855,45908,53,Croatia,,
Layerworks,Polymer,PETG,MEX,1000,2403.05,197.64,45855,45895,40,Germany,,
MaGo Lab S.N.C.,Polymer,PETG,MEX,1000,2299.32,335.98,45855,45881,26,Italy,,
3D Tvornica,Polymer,PETG,MEX,1000,2243.51,395.27,45855,45905,50,Croatia,,
Ľubomír Pavliš,Polymer,PETG,MEX,1000,2487.57,168,45855,45882,27,Slovakia,,
3D-Solutions,Polymer,PETG,MEX,1000,1807.68,920.88,45855,45898,43,Belgium,,
Ľubomír Pavliš,Polymer,PETG,MEX,1000,2646.26,168,45855,45877,22,Slovakia,,
MaGo Lab S.N.C.,Polymer,PETG,MEX,1000,2499.14,335.98,45855,45873,18,Italy,,
3DFY Labs,Polymer,PETG,MEX,1000,2756.21,80.81,45855,45887,32,Canada,,
CAZ 3Designs,Polymer,PETG,MEX,1000,2970.44,49.73,45855,45884,29,Canada,,
CAZ 3Designs,Polymer,PETG,MEX,1000,2970.44,62.16,45855,45882,27,Canada,,
CAZ 3Designs,Polymer,PETG,MEX,1000,2970.44,74.59,45855,45889,34,Canada,,
3DFY Labs,Polymer,PETG,MEX,1000,2979.56,80.81,45855,45875,20,Canada,,
3DFY Labs,Polymer,PETG,MEX,1000,2979.56,87.03,45855,45873,18,Canada,,
3D Tvornica,Polymer,PETG,MEX,1000,2691.88,395.27,45855,45896,41,Croatia,,
CAZ 3Designs,Polymer,PETG,MEX,1000,2970.44,136.75,45855,45887,32,Canada,,
MaGo Lab S.N.C.,Polymer,PETG,MEX,1000,2499.14,632.44,45855,45870,15,Italy,,
Baysinger's AM,Polymer,PETG,MEX,1000,3177.28,13.33,45855,45891,36,U.S.,,
3DFY Labs,Polymer,PETG,MEX,1000,2979.56,248.64,45855,45870,15,Canada,,
3D-Solutions,Polymer,PETG,MEX,1000,2349.5,920.88,45855,45895,40,Belgium,,
3DFY Labs,Polymer,PETG,MEX,1000,2979.56,310.81,45855,45869,14,Canada,,
Velto3D,Polymer,PETG,MEX,1000,3474.71,32.5,45855,45875,20,Canada,,
Baysinger's AM,Polymer,PETG,MEX,1000,3530.14,13.33,45855,45876,21,U.S.,,
Baysinger's AM,Polymer,PETG,MEX,1000,3530.14,26.98,45855,45874,19,U.S.,,
J3D,Polymer,PETG,MEX,1000,3586.09,22.75,45855,45917,62,Argentina,,
Ľubomír Pavliš,Polymer,PETG,MEX,1000,3577.79,168,45855,45876,21,Slovakia,,
Velto3D,Polymer,PETG,MEX,1000,3860.61,32.5,45855,45873,18,Canada,,
3D For Me Studio,Polymer,PETG,MEX,1000,3769.49,138.13,45855,45895,40,U.S.,,
